--------- beginning of main
07-13 16:35:09.415 D/EyeProtect(18164): {"timestamp":1783931709344,"face_id":20,"face_count":1,"fps":22.7,"latency_ms":65,"source_width":320,"source_height":240,"face_box":{"x1":198,"y1":84,"x2":319,"y2":239},"left_eye_box":{"x1":228,"y1":137,"x2":276,"y2":162},"left_eye_center":{"x":252,"y":150},"right_eye_box":{"x1":290,"y1":138,"x2":319,"y2":162},"right_eye_center":{"x":305,"y":150},"eye_distance_px":53,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:09.920 D/EyeProtect(18164): {"timestamp":1783931709879,"face_id":20,"face_count":1,"fps":21.2,"latency_ms":36,"source_width":320,"source_height":240,"face_box":{"x1":174,"y1":72,"x2":319,"y2":239},"left_eye_box":{"x1":226,"y1":135,"x2":275,"y2":161},"left_eye_center":{"x":251,"y":148},"right_eye_box":{"x1":291,"y1":135,"x2":319,"y2":159},"right_eye_center":{"x":305,"y":147},"eye_distance_px":54,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:10.589 D/EyeProtect(18164): {"timestamp":1783931710512,"face_id":20,"face_count":1,"fps":24.3,"latency_ms":70,"source_width":320,"source_height":240,"face_box":{"x1":171,"y1":72,"x2":319,"y2":239},"left_eye_box":{"x1":219,"y1":136,"x2":267,"y2":162},"left_eye_center":{"x":243,"y":149},"right_eye_box":{"x1":284,"y1":136,"x2":319,"y2":161},"right_eye_center":{"x":302,"y":149},"eye_distance_px":59,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:11.111 D/EyeProtect(18164): {"timestamp":1783931711066,"face_id":0,"face_count":1,"fps":21.9,"latency_ms":39,"source_width":320,"source_height":240,"face_box":{"x1":145,"y1":82,"x2":319,"y2":239},"left_eye_box":{"x1":187,"y1":148,"x2":236,"y2":171},"left_eye_center":{"x":212,"y":160},"right_eye_box":{"x1":261,"y1":150,"x2":303,"y2":173},"right_eye_center":{"x":282,"y":162},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:11.615 D/EyeProtect(18164): {"timestamp":1783931711545,"face_id":20,"face_count":1,"fps":21.4,"latency_ms":64,"source_width":320,"source_height":240,"face_box":{"x1":130,"y1":79,"x2":319,"y2":239},"left_eye_box":{"x1":187,"y1":151,"x2":237,"y2":177},"left_eye_center":{"x":212,"y":164},"right_eye_box":{"x1":261,"y1":154,"x2":302,"y2":179},"right_eye_center":{"x":281,"y":166},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:12.125 D/EyeProtect(18164): {"timestamp":1783931712076,"face_id":0,"face_count":1,"fps":19.6,"latency_ms":43,"source_width":320,"source_height":240,"face_box":{"x1":148,"y1":83,"x2":319,"y2":239},"left_eye_box":{"x1":188,"y1":148,"x2":237,"y2":172},"left_eye_center":{"x":213,"y":160},"right_eye_box":{"x1":261,"y1":149,"x2":303,"y2":173},"right_eye_center":{"x":282,"y":161},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:12.653 D/EyeProtect(18164): {"timestamp":1783931712586,"face_id":20,"face_count":1,"fps":21.5,"latency_ms":60,"source_width":320,"source_height":240,"face_box":{"x1":130,"y1":77,"x2":319,"y2":239},"left_eye_box":{"x1":187,"y1":149,"x2":236,"y2":175},"left_eye_center":{"x":211,"y":162},"right_eye_box":{"x1":260,"y1":150,"x2":304,"y2":175},"right_eye_center":{"x":282,"y":162},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:13.158 D/EyeProtect(18164): {"timestamp":1783931713126,"face_id":0,"face_count":1,"fps":19.6,"latency_ms":27,"source_width":320,"source_height":240,"face_box":{"x1":143,"y1":85,"x2":319,"y2":239},"left_eye_box":{"x1":188,"y1":149,"x2":237,"y2":174},"left_eye_center":{"x":213,"y":161},"right_eye_box":{"x1":262,"y1":149,"x2":304,"y2":174},"right_eye_center":{"x":283,"y":162},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:13.688 D/EyeProtect(18164): {"timestamp":1783931713620,"face_id":0,"face_count":1,"fps":19.9,"latency_ms":62,"source_width":320,"source_height":240,"face_box":{"x1":143,"y1":84,"x2":319,"y2":239},"left_eye_box":{"x1":189,"y1":151,"x2":239,"y2":176},"left_eye_center":{"x":214,"y":164},"right_eye_box":{"x1":263,"y1":152,"x2":306,"y2":177},"right_eye_center":{"x":284,"y":164},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:14.200 D/EyeProtect(18164): {"timestamp":1783931714120,"face_id":22,"face_count":1,"fps":20.0,"latency_ms":76,"source_width":320,"source_height":240,"face_box":{"x1":130,"y1":76,"x2":319,"y2":239},"left_eye_box":{"x1":187,"y1":151,"x2":237,"y2":177},"left_eye_center":{"x":212,"y":164},"right_eye_box":{"x1":261,"y1":152,"x2":304,"y2":177},"right_eye_center":{"x":283,"y":165},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:14.700 D/EyeProtect(18164): {"timestamp":1783931714664,"face_id":0,"face_count":1,"fps":18.8,"latency_ms":31,"source_width":320,"source_height":240,"face_box":{"x1":147,"y1":84,"x2":319,"y2":239},"left_eye_box":{"x1":191,"y1":149,"x2":241,"y2":175},"left_eye_center":{"x":216,"y":162},"right_eye_box":{"x1":265,"y1":151,"x2":308,"y2":176},"right_eye_center":{"x":287,"y":164},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:15.217 D/EyeProtect(18164): {"timestamp":1783931715152,"face_id":23,"face_count":1,"fps":18.6,"latency_ms":60,"source_width":320,"source_height":240,"face_box":{"x1":149,"y1":88,"x2":319,"y2":239},"left_eye_box":{"x1":190,"y1":151,"x2":241,"y2":176},"left_eye_center":{"x":216,"y":164},"right_eye_box":{"x1":265,"y1":151,"x2":308,"y2":177},"right_eye_center":{"x":286,"y":164},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:15.751 D/EyeProtect(18164): {"timestamp":1783931715682,"face_id":24,"face_count":1,"fps":19.5,"latency_ms":62,"source_width":320,"source_height":240,"face_box":{"x1":127,"y1":76,"x2":319,"y2":239},"left_eye_box":{"x1":189,"y1":155,"x2":239,"y2":180},"left_eye_center":{"x":214,"y":167},"right_eye_box":{"x1":263,"y1":157,"x2":305,"y2":181},"right_eye_center":{"x":284,"y":169},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:16.283 D/EyeProtect(18164): {"timestamp":1783931716214,"face_id":0,"face_count":1,"fps":18.2,"latency_ms":62,"source_width":320,"source_height":240,"face_box":{"x1":140,"y1":91,"x2":319,"y2":239},"left_eye_box":{"x1":188,"y1":157,"x2":238,"y2":182},"left_eye_center":{"x":213,"y":170},"right_eye_box":{"x1":262,"y1":158,"x2":305,"y2":182},"right_eye_center":{"x":284,"y":170},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:16.819 D/EyeProtect(18164): {"timestamp":1783931716743,"face_id":0,"face_count":1,"fps":17.4,"latency_ms":69,"source_width":320,"source_height":240,"face_box":{"x1":144,"y1":90,"x2":319,"y2":239},"left_eye_box":{"x1":190,"y1":157,"x2":240,"y2":182},"left_eye_center":{"x":215,"y":170},"right_eye_box":{"x1":263,"y1":158,"x2":305,"y2":183},"right_eye_center":{"x":284,"y":171},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:17.360 D/EyeProtect(18164): {"timestamp":1783931717308,"face_id":25,"face_count":1,"fps":18.1,"latency_ms":47,"source_width":320,"source_height":240,"face_box":{"x1":141,"y1":97,"x2":319,"y2":239},"left_eye_box":{"x1":189,"y1":159,"x2":240,"y2":184},"left_eye_center":{"x":215,"y":171},"right_eye_box":{"x1":264,"y1":160,"x2":307,"y2":185},"right_eye_center":{"x":286,"y":172},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:17.895 D/EyeProtect(18164): {"timestamp":1783931717857,"face_id":0,"face_count":1,"fps":24.0,"latency_ms":32,"source_width":320,"source_height":240,"face_box":{"x1":147,"y1":91,"x2":319,"y2":239},"left_eye_box":{"x1":191,"y1":158,"x2":241,"y2":184},"left_eye_center":{"x":216,"y":171},"right_eye_box":{"x1":265,"y1":160,"x2":308,"y2":184},"right_eye_center":{"x":287,"y":172},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:18.420 D/EyeProtect(18164): {"timestamp":1783931718373,"face_id":26,"face_count":1,"fps":24.2,"latency_ms":40,"source_width":320,"source_height":240,"face_box":{"x1":153,"y1":86,"x2":319,"y2":239},"left_eye_box":{"x1":192,"y1":154,"x2":242,"y2":180},"left_eye_center":{"x":217,"y":167},"right_eye_box":{"x1":267,"y1":157,"x2":309,"y2":181},"right_eye_center":{"x":288,"y":169},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:18.957 D/EyeProtect(18164): {"timestamp":1783931718909,"face_id":26,"face_count":1,"fps":26.0,"latency_ms":43,"source_width":320,"source_height":240,"face_box":{"x1":141,"y1":73,"x2":319,"y2":239},"left_eye_box":{"x1":192,"y1":143,"x2":241,"y2":170},"left_eye_center":{"x":216,"y":157},"right_eye_box":{"x1":265,"y1":145,"x2":307,"y2":170},"right_eye_center":{"x":286,"y":157},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:19.538 D/EyeProtect(18164): {"timestamp":1783931719495,"face_id":26,"face_count":1,"fps":25.9,"latency_ms":38,"source_width":320,"source_height":240,"face_box":{"x1":147,"y1":83,"x2":319,"y2":239},"left_eye_box":{"x1":188,"y1":141,"x2":236,"y2":167},"left_eye_center":{"x":212,"y":154},"right_eye_box":{"x1":260,"y1":143,"x2":303,"y2":168},"right_eye_center":{"x":282,"y":156},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:20.042 D/EyeProtect(18164): {"timestamp":1783931719990,"face_id":26,"face_count":1,"fps":22.9,"latency_ms":47,"source_width":320,"source_height":240,"face_box":{"x1":148,"y1":71,"x2":319,"y2":239},"left_eye_box":{"x1":197,"y1":138,"x2":246,"y2":166},"left_eye_center":{"x":222,"y":152},"right_eye_box":{"x1":269,"y1":141,"x2":311,"y2":167},"right_eye_center":{"x":290,"y":154},"eye_distance_px":69,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:20.589 D/EyeProtect(18164): {"timestamp":1783931720518,"face_id":26,"face_count":1,"fps":25.6,"latency_ms":64,"source_width":320,"source_height":240,"face_box":{"x1":153,"y1":78,"x2":319,"y2":239},"left_eye_box":{"x1":194,"y1":138,"x2":243,"y2":164},"left_eye_center":{"x":219,"y":151},"right_eye_box":{"x1":267,"y1":141,"x2":309,"y2":166},"right_eye_center":{"x":288,"y":153},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:21.154 D/EyeProtect(18164): {"timestamp":1783931721083,"face_id":26,"face_count":1,"fps":21.5,"latency_ms":64,"source_width":320,"source_height":240,"face_box":{"x1":142,"y1":73,"x2":319,"y2":239},"left_eye_box":{"x1":193,"y1":146,"x2":242,"y2":170},"left_eye_center":{"x":218,"y":158},"right_eye_box":{"x1":266,"y1":146,"x2":308,"y2":170},"right_eye_center":{"x":287,"y":158},"eye_distance_px":69,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:21.686 D/EyeProtect(18164): {"timestamp":1783931721616,"face_id":26,"face_count":1,"fps":18.2,"latency_ms":63,"source_width":320,"source_height":240,"face_box":{"x1":161,"y1":87,"x2":319,"y2":239},"left_eye_box":{"x1":198,"y1":148,"x2":249,"y2":172},"left_eye_center":{"x":224,"y":160},"right_eye_box":{"x1":275,"y1":150,"x2":317,"y2":174},"right_eye_center":{"x":296,"y":162},"eye_distance_px":72,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:22.219 D/EyeProtect(18164): {"timestamp":1783931722183,"face_id":27,"face_count":1,"fps":22.0,"latency_ms":30,"source_width":320,"source_height":240,"face_box":{"x1":132,"y1":80,"x2":319,"y2":239},"left_eye_box":{"x1":195,"y1":156,"x2":244,"y2":180},"left_eye_center":{"x":219,"y":168},"right_eye_box":{"x1":267,"y1":158,"x2":308,"y2":182},"right_eye_center":{"x":287,"y":170},"eye_distance_px":68,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:22.748 D/EyeProtect(18164): {"timestamp":1783931722657,"face_id":28,"face_count":1,"fps":25.4,"latency_ms":85,"source_width":320,"source_height":240,"face_box":{"x1":138,"y1":80,"x2":319,"y2":239},"left_eye_box":{"x1":195,"y1":154,"x2":245,"y2":178},"left_eye_center":{"x":220,"y":166},"right_eye_box":{"x1":269,"y1":157,"x2":311,"y2":181},"right_eye_center":{"x":290,"y":169},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:23.262 D/EyeProtect(18164): {"timestamp":1783931723213,"face_id":29,"face_count":1,"fps":22.7,"latency_ms":43,"source_width":320,"source_height":240,"face_box":{"x1":134,"y1":82,"x2":319,"y2":239},"left_eye_box":{"x1":191,"y1":154,"x2":240,"y2":179},"left_eye_center":{"x":216,"y":167},"right_eye_box":{"x1":265,"y1":156,"x2":308,"y2":181},"right_eye_center":{"x":286,"y":169},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:23.798 D/EyeProtect(18164): {"timestamp":1783931723748,"face_id":29,"face_count":1,"fps":20.0,"latency_ms":45,"source_width":320,"source_height":240,"face_box":{"x1":157,"y1":90,"x2":319,"y2":239},"left_eye_box":{"x1":196,"y1":150,"x2":246,"y2":176},"left_eye_center":{"x":221,"y":163},"right_eye_box":{"x1":271,"y1":153,"x2":314,"y2":178},"right_eye_center":{"x":293,"y":165},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:24.519 D/EyeProtect(18164): {"timestamp":1783931724472,"face_id":0,"face_count":1,"fps":26.6,"latency_ms":42,"source_width":320,"source_height":240,"face_box":{"x1":172,"y1":83,"x2":319,"y2":239},"left_eye_box":{"x1":233,"y1":139,"x2":283,"y2":165},"left_eye_center":{"x":258,"y":152},"right_eye_box":{"x1":300,"y1":143,"x2":319,"y2":167},"right_eye_center":{"x":310,"y":155},"eye_distance_px":52,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:25.024 D/EyeProtect(18164): {"timestamp":1783931724982,"face_id":30,"face_count":1,"fps":28.2,"latency_ms":38,"source_width":320,"source_height":240,"face_box":{"x1":187,"y1":78,"x2":319,"y2":239},"left_eye_box":{"x1":240,"y1":143,"x2":288,"y2":169},"left_eye_center":{"x":264,"y":156},"right_eye_box":{"x1":304,"y1":146,"x2":319,"y2":170},"right_eye_center":{"x":312,"y":158},"eye_distance_px":47,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:26.139 D/EyeProtect(18164): {"timestamp":1783931726090,"face_id":30,"face_count":1,"fps":26.0,"latency_ms":44,"source_width":320,"source_height":240,"face_box":{"x1":168,"y1":76,"x2":319,"y2":239},"left_eye_box":{"x1":229,"y1":140,"x2":277,"y2":166},"left_eye_center":{"x":253,"y":153},"right_eye_box":{"x1":294,"y1":145,"x2":319,"y2":169},"right_eye_center":{"x":307,"y":157},"eye_distance_px":54,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:26.976 D/EyeProtect(18164): {"timestamp":1783931726913,"face_id":30,"face_count":1,"fps":24.0,"latency_ms":56,"source_width":320,"source_height":240,"face_box":{"x1":167,"y1":77,"x2":319,"y2":239},"left_eye_box":{"x1":224,"y1":145,"x2":272,"y2":170},"left_eye_center":{"x":248,"y":158},"right_eye_box":{"x1":287,"y1":150,"x2":319,"y2":174},"right_eye_center":{"x":303,"y":162},"eye_distance_px":55,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:27.986 D/EyeProtect(18164): {"timestamp":1783931727914,"face_id":31,"face_count":1,"fps":29.3,"latency_ms":67,"source_width":320,"source_height":240,"face_box":{"x1":157,"y1":83,"x2":319,"y2":239},"left_eye_box":{"x1":207,"y1":145,"x2":255,"y2":171},"left_eye_center":{"x":231,"y":158},"right_eye_box":{"x1":275,"y1":146,"x2":312,"y2":170},"right_eye_center":{"x":294,"y":158},"eye_distance_px":63,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:28.499 D/EyeProtect(18164): {"timestamp":1783931728434,"face_id":31,"face_count":1,"fps":22.1,"latency_ms":60,"source_width":320,"source_height":240,"face_box":{"x1":100,"y1":78,"x2":312,"y2":239},"left_eye_box":{"x1":151,"y1":149,"x2":192,"y2":175},"left_eye_center":{"x":171,"y":162},"right_eye_box":{"x1":211,"y1":138,"x2":255,"y2":163},"right_eye_center":{"x":233,"y":151},"eye_distance_px":62,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:29.021 D/EyeProtect(18164): {"timestamp":1783931728974,"face_id":31,"face_count":1,"fps":21.5,"latency_ms":42,"source_width":320,"source_height":240,"face_box":{"x1":104,"y1":86,"x2":305,"y2":239},"left_eye_box":{"x1":144,"y1":151,"x2":185,"y2":177},"left_eye_center":{"x":164,"y":164},"right_eye_box":{"x1":203,"y1":138,"x2":247,"y2":164},"right_eye_center":{"x":225,"y":151},"eye_distance_px":62,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:29.523 D/EyeProtect(18164): {"timestamp":1783931729458,"face_id":31,"face_count":1,"fps":23.3,"latency_ms":59,"source_width":320,"source_height":240,"face_box":{"x1":101,"y1":81,"x2":310,"y2":239},"left_eye_box":{"x1":144,"y1":153,"x2":185,"y2":178},"left_eye_center":{"x":165,"y":165},"right_eye_box":{"x1":205,"y1":140,"x2":249,"y2":165},"right_eye_center":{"x":227,"y":153},"eye_distance_px":63,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:30.082 D/EyeProtect(18164): {"timestamp":1783931730016,"face_id":31,"face_count":1,"fps":22.3,"latency_ms":59,"source_width":320,"source_height":240,"face_box":{"x1":105,"y1":83,"x2":309,"y2":239},"left_eye_box":{"x1":146,"y1":150,"x2":188,"y2":176},"left_eye_center":{"x":167,"y":163},"right_eye_box":{"x1":206,"y1":137,"x2":250,"y2":163},"right_eye_center":{"x":228,"y":150},"eye_distance_px":63,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:30.613 D/EyeProtect(18164): {"timestamp":1783931730553,"face_id":31,"face_count":1,"fps":17.9,"latency_ms":54,"source_width":320,"source_height":240,"face_box":{"x1":108,"y1":85,"x2":304,"y2":239},"left_eye_box":{"x1":147,"y1":151,"x2":188,"y2":177},"left_eye_center":{"x":167,"y":164},"right_eye_box":{"x1":207,"y1":139,"x2":251,"y2":164},"right_eye_center":{"x":229,"y":152},"eye_distance_px":62,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:31.126 D/EyeProtect(18164): {"timestamp":1783931731076,"face_id":31,"face_count":1,"fps":16.2,"latency_ms":42,"source_width":320,"source_height":240,"face_box":{"x1":113,"y1":94,"x2":319,"y2":239},"left_eye_box":{"x1":153,"y1":158,"x2":195,"y2":182},"left_eye_center":{"x":174,"y":170},"right_eye_box":{"x1":215,"y1":148,"x2":260,"y2":171},"right_eye_center":{"x":237,"y":159},"eye_distance_px":64,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:31.657 D/EyeProtect(18164): {"timestamp":1783931731610,"face_id":0,"face_count":1,"fps":18.6,"latency_ms":40,"source_width":320,"source_height":240,"face_box":{"x1":141,"y1":98,"x2":319,"y2":239},"left_eye_box":{"x1":182,"y1":166,"x2":230,"y2":191},"left_eye_center":{"x":206,"y":179},"right_eye_box":{"x1":253,"y1":164,"x2":297,"y2":188},"right_eye_center":{"x":275,"y":176},"eye_distance_px":69,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:33.161 D/EyeProtect(18164): {"timestamp":1783931733102,"face_id":33,"face_count":1,"fps":28.8,"latency_ms":53,"source_width":320,"source_height":240,"face_box":{"x1":128,"y1":94,"x2":319,"y2":239},"left_eye_box":{"x1":185,"y1":163,"x2":235,"y2":188},"left_eye_center":{"x":210,"y":176},"right_eye_box":{"x1":259,"y1":162,"x2":302,"y2":187},"right_eye_center":{"x":281,"y":175},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:33.705 D/EyeProtect(18164): {"timestamp":1783931733634,"face_id":33,"face_count":1,"fps":20.8,"latency_ms":65,"source_width":320,"source_height":240,"face_box":{"x1":111,"y1":91,"x2":304,"y2":239},"left_eye_box":{"x1":154,"y1":153,"x2":199,"y2":177},"left_eye_center":{"x":176,"y":165},"right_eye_box":{"x1":220,"y1":149,"x2":262,"y2":173},"right_eye_center":{"x":241,"y":161},"eye_distance_px":65,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:34.250 D/EyeProtect(18164): {"timestamp":1783931734199,"face_id":33,"face_count":1,"fps":18.2,"latency_ms":45,"source_width":320,"source_height":240,"face_box":{"x1":117,"y1":88,"x2":319,"y2":239},"left_eye_box":{"x1":165,"y1":161,"x2":211,"y2":186},"left_eye_center":{"x":188,"y":173},"right_eye_box":{"x1":235,"y1":159,"x2":280,"y2":182},"right_eye_center":{"x":257,"y":171},"eye_distance_px":69,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:34.755 D/EyeProtect(18164): {"timestamp":1783931734698,"face_id":33,"face_count":1,"fps":19.7,"latency_ms":51,"source_width":320,"source_height":240,"face_box":{"x1":132,"y1":101,"x2":319,"y2":239},"left_eye_box":{"x1":168,"y1":159,"x2":215,"y2":184},"left_eye_center":{"x":192,"y":172},"right_eye_box":{"x1":240,"y1":157,"x2":285,"y2":182},"right_eye_center":{"x":262,"y":170},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:35.266 D/EyeProtect(18164): {"timestamp":1783931735215,"face_id":33,"face_count":1,"fps":19.8,"latency_ms":46,"source_width":320,"source_height":240,"face_box":{"x1":114,"y1":85,"x2":319,"y2":239},"left_eye_box":{"x1":170,"y1":160,"x2":217,"y2":185},"left_eye_center":{"x":193,"y":173},"right_eye_box":{"x1":241,"y1":159,"x2":286,"y2":183},"right_eye_center":{"x":264,"y":171},"eye_distance_px":71,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:35.797 D/EyeProtect(18164): {"timestamp":1783931735748,"face_id":33,"face_count":1,"fps":19.1,"latency_ms":44,"source_width":320,"source_height":240,"face_box":{"x1":124,"y1":87,"x2":319,"y2":239},"left_eye_box":{"x1":172,"y1":162,"x2":219,"y2":186},"left_eye_center":{"x":196,"y":174},"right_eye_box":{"x1":243,"y1":163,"x2":287,"y2":186},"right_eye_center":{"x":265,"y":174},"eye_distance_px":69,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:36.329 D/EyeProtect(18164): {"timestamp":1783931736280,"face_id":33,"face_count":1,"fps":21.2,"latency_ms":40,"source_width":320,"source_height":240,"face_box":{"x1":120,"y1":86,"x2":319,"y2":239},"left_eye_box":{"x1":172,"y1":163,"x2":219,"y2":187},"left_eye_center":{"x":196,"y":175},"right_eye_box":{"x1":243,"y1":163,"x2":287,"y2":187},"right_eye_center":{"x":265,"y":175},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
